Name,Subject,Rank,Score
TeddyBearsClub619,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562363139,43,654.690000
TeddyBearsClub226,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562323236,44,654.500000
TeddyBearsClub7005,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237303035,45,654.300000
TeddyBearsClub4280,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234323830,46,654.300000
TeddyBearsClub8018,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238303138,47,654.250000
TeddyBearsClub2581,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232353831,48,654.240000
TeddyBearsClub751,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562373531,49,654.200000
TeddyBearsClub9053,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756239303533,50,653.860000
TeddyBearsClub8885,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238383835,51,653.410000
TeddyBearsClub5586,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235353836,52,653.360000
TeddyBearsClub2087,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232303837,53,653.270000
TeddyBearsClub6658,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236363538,54,653.260000
TeddyBearsClub7289,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237323839,55,652.770000
TeddyBearsClub5524,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235353234,56,652.720000
TeddyBearsClub4038,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234303338,57,652.340000
TeddyBearsClub8450,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238343530,58,651.890000
TeddyBearsClub8076,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238303736,59,651.240000
TeddyBearsClub2179,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232313739,60,651.150000
TeddyBearsClub7052,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237303532,61,651.100000
TeddyBearsClub1114,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231313134,62,650.960000
TeddyBearsClub1642,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231363432,63,649.730000
TeddyBearsClub8127,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238313237,64,649.230000
TeddyBearsClub1252,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231323532,65,647.910000
TeddyBearsClub1750,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231373530,66,646.130000
TeddyBearsClub7405,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237343035,67,645.110000
TeddyBearsClub4809,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234383039,68,628.890000
TeddyBearsClub8290,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238323930,69,626.830000
TeddyBearsClub156,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562313536,70,626.730000
TeddyBearsClub7215,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237323135,71,626.680000
TeddyBearsClub4287,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234323837,72,625.900000
TeddyBearsClub6970,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236393730,73,625.550000
TeddyBearsClub1026,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231303236,74,624.280000
TeddyBearsClub1910,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231393130,75,624.280000
TeddyBearsClub8061,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238303631,76,623.280000
TeddyBearsClub4217,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234323137,77,622.950000
TeddyBearsClub2378,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232333738,78,611.940000
TeddyBearsClub3686,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233363836,79,608.700000
TeddyBearsClub3714,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233373134,80,607.270000
TeddyBearsClub5890,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235383930,81,577.190000
TeddyBearsClub3051,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233303531,82,576.660000
TeddyBearsClub7572,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237353732,83,576.650000
TeddyBearsClub5352,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235333532,84,575.240000
TeddyBearsClub2969,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232393639,85,575.040000
TeddyBearsClub5575,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235353735,86,574.890000
TeddyBearsClub4485,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234343835,87,574.500000
TeddyBearsClub1495,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231343935,88,574.010000
TeddyBearsClub5740,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235373430,89,573.610000
TeddyBearsClub6367,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236333637,90,573.160000
TeddyBearsClub1766,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231373636,91,572.820000
TeddyBearsClub5317,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235333137,92,572.340000
TeddyBearsClub2234,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232323334,93,572.240000
TeddyBearsClub4790,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234373930,94,572.180000
TeddyBearsClub7303,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237333033,95,571.990000
TeddyBearsClub2098,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232303938,96,571.590000
TeddyBearsClub8264,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238323634,97,571.350000
TeddyBearsClub8817,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238383137,98,571.350000
TeddyBearsClub3894,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233383934,99,571.110000
TeddyBearsClub1810,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231383130,100,570.670000
TeddyBearsClub3630,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233363330,101,570.370000
TeddyBearsClub7890,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237383930,102,570.310000
TeddyBearsClub7446,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237343436,103,570.270000
TeddyBearsClub4567,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234353637,104,570.120000
TeddyBearsClub2185,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232313835,105,570.030000
TeddyBearsClub5638,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235363338,106,570.020000
TeddyBearsClub6321,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236333231,107,569.970000
TeddyBearsClub306,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562333036,108,569.680000
TeddyBearsClub8642,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238363432,109,569.390000
TeddyBearsClub5093,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235303933,110,569.230000
TeddyBearsClub3179,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233313739,111,569.140000
TeddyBearsClub7108,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237313038,112,569.040000
TeddyBearsClub5594,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235353934,113,568.980000
TeddyBearsClub1190,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231313930,114,568.790000
TeddyBearsClub8939,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238393339,115,568.690000
TeddyBearsClub4719,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234373139,116,568.650000
TeddyBearsClub2133,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232313333,117,568.550000
TeddyBearsClub2793,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232373933,118,568.490000
TeddyBearsClub3152,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233313532,119,568.400000
TeddyBearsClub4374,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234333734,120,568.350000
TeddyBearsClub255,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562323535,121,568.260000
TeddyBearsClub9097,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756239303937,122,568.200000
TeddyBearsClub8845,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238383435,123,568.190000
TeddyBearsClub2353,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232333533,124,568.150000
TeddyBearsClub3448,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233343438,125,568.110000
TeddyBearsClub2452,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232343532,126,568.100000
TeddyBearsClub8156,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238313536,127,568.090000
TeddyBearsClub1575,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231353735,128,568.050000
TeddyBearsClub1706,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231373036,129,568.050000
TeddyBearsClub4384,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234333834,130,568.010000
TeddyBearsClub7428,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237343238,131,567.910000
TeddyBearsClub4515,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234353135,132,567.900000
TeddyBearsClub1999,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231393939,133,567.860000
TeddyBearsClub8072,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238303732,134,567.850000
TeddyBearsClub8084,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238303834,135,567.820000
TeddyBearsClub1063,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231303633,136,567.810000
TeddyBearsClub1488,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231343838,137,567.810000
TeddyBearsClub4096,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234303936,138,567.760000
TeddyBearsClub3277,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233323737,139,567.610000
TeddyBearsClub927,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562393237,140,567.610000
TeddyBearsClub5894,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235383934,141,567.610000
TeddyBearsClub125,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562313235,142,567.560000
TeddyBearsClub3016,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233303136,143,567.510000
TeddyBearsClub5223,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235323233,144,567.510000
TeddyBearsClub402,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562343032,145,567.470000
TeddyBearsClub9195,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756239313935,146,567.410000
TeddyBearsClub2593,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232353933,147,567.410000
TeddyBearsClub5000,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235303030,148,567.410000
TeddyBearsClub6777,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236373737,149,567.370000
TeddyBearsClub6365,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236333635,150,567.320000
TeddyBearsClub5539,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235353339,151,567.270000
TeddyBearsClub8683,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238363833,152,567.260000
TeddyBearsClub1819,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231383139,153,567.220000
TeddyBearsClub3108,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233313038,154,567.130000
TeddyBearsClub955,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562393535,155,567.120000
TeddyBearsClub5633,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235363333,156,567.120000
TeddyBearsClub710,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562373130,157,567.120000
TeddyBearsClub3305,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233333035,158,566.970000
TeddyBearsClub7982,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237393832,159,566.970000
TeddyBearsClub3262,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233323632,160,566.960000
TeddyBearsClub920,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562393230,161,566.930000
TeddyBearsClub5048,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235303438,162,566.780000
TeddyBearsClub3540,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233353430,163,566.780000
TeddyBearsClub672,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562363732,164,566.740000
TeddyBearsClub4509,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234353039,165,566.730000
TeddyBearsClub8650,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238363530,166,566.720000
TeddyBearsClub8107,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238313037,167,566.690000
TeddyBearsClub3352,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233333532,168,566.690000
TeddyBearsClub8470,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238343730,169,566.680000
TeddyBearsClub2488,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232343838,170,566.680000
TeddyBearsClub367,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562333637,171,566.630000
TeddyBearsClub8392,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238333932,172,566.620000
TeddyBearsClub8221,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238323231,173,566.590000
TeddyBearsClub1848,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231383438,174,566.580000
TeddyBearsClub725,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562373235,175,566.580000
TeddyBearsClub1331,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231333331,176,566.540000
TeddyBearsClub7605,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237363035,177,566.530000
TeddyBearsClub1557,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231353537,178,566.530000
TeddyBearsClub1962,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231393632,179,566.520000
TeddyBearsClub6754,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236373534,180,566.490000
TeddyBearsClub1234,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231323334,181,566.480000
TeddyBearsClub8397,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238333937,182,566.450000
TeddyBearsClub6956,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236393536,183,566.430000
TeddyBearsClub8824,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238383234,184,566.430000
TeddyBearsClub5351,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235333531,185,566.430000
TeddyBearsClub8543,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238353433,186,566.390000
TeddyBearsClub6775,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236373735,187,566.390000
TeddyBearsClub7694,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237363934,188,566.330000
TeddyBearsClub4194,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234313934,189,566.300000
TeddyBearsClub4590,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234353930,190,566.290000
TeddyBearsClub6072,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236303732,191,566.290000
TeddyBearsClub403,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562343033,192,566.280000
TeddyBearsClub5589,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235353839,193,566.240000
TeddyBearsClub8688,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238363838,194,566.240000
TeddyBearsClub5440,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235343430,195,566.230000
TeddyBearsClub63,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c75623633,196,566.200000
TeddyBearsClub9194,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756239313934,197,566.200000
TeddyBearsClub6649,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236363439,198,566.190000
TeddyBearsClub6631,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236363331,199,566.140000
TeddyBearsClub3746,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233373436,200,566.100000
